n_features,consensus_time,screening_time,time_per_mol_ms,roc_auc,bedroc,rie,ef_1,ef_5,ef_10,youden_j,optimal_threshold,sensitivity,specificity,tolerance,threshold,linkage
7,0.035863399505615234,50.021772146224976,87.2980316688045,0.4667172182202243,0.03006288792481899,0.21519647546763393,0.0,0.0,0.2716927453769559,0.09399880842766606,0.5648899957775211,0.6891891891891891,0.4048096192384769,1.5,0.5,average
5,0.023183822631835938,48.40705919265747,84.48003349503921,0.5339598115149218,0.17549529941024872,1.256231323782975,0.0,1.382722007722008,1.2226173541963017,0.14185127010778315,0.4784311104284865,0.43243243243243246,0.7094188376753507,1.5,0.5,complete
7,0.021481990814208984,49.2296884059906,85.91568657240943,0.4561013919731355,0.0287311507700297,0.2056636294344038,0.0,0.0,0.13584637268847796,0.06496777338460702,0.5654312304855702,0.6621621621621622,0.40280561122244485,1.5,0.5,single
5,0.032431602478027344,48.300374031066895,84.29384647655654,0.5339598115149218,0.17549529941024872,1.256231323782975,0.0,1.382722007722008,1.2226173541963017,0.14185127010778315,0.4784311104284843,0.43243243243243246,0.7094188376753507,1.5,0.5,ward
